"","status","p_value","morans_test_statistic","morans_I","gene_short_name","q_value"
"JOSD2","OK",2.05549902005314e-26,10.5698618425982,0.0607414181962658,"JOSD2",1.03061711468624e-25
"CDKAL1","OK",2.08815334373535e-26,10.5683835751998,0.0608580682432811,"CDKAL1",1.04669778485144e-25
"DAZAP2","OK",2.13405633293771e-26,10.5663438298328,0.0608310306096205,"DAZAP2",1.06940859740353e-25
"LOC138580381","OK",2.21232450986071e-26,10.5629641813726,0.0602785649363825,"LOC138580381",1.10832092116523e-25
"TREM1","OK",2.2640201306367e-26,10.5607963336813,0.060374219760296,"TREM1",1.13390305873861e-25
"ARL6IP5","OK",2.35284329408779e-26,10.5571836591434,0.0607929092709388,"ARL6IP5",1.17806057382997e-25
"ANAPC13","OK",2.39247505906012e-26,10.5556151432279,0.0606992684800475,"ANAPC13",1.19757038471617e-25
"ANKIB1","OK",2.49183574623038e-26,10.5517932286629,0.0607373094963075,"ANKIB1",1.24695874017711e-25
"ELMO1","OK",2.55802002580464e-26,10.5493303806763,0.0607402324359177,"ELMO1",1.27972215656206e-25
"SCEL","OK",2.75398496712079e-26,10.5423922239511,0.0604714178977833,"SCEL",1.37737572666742e-25
"ANKRD52","OK",2.79169952981191e-26,10.5411132726948,0.0606902720011974,"ANKRD52",1.39584976490596e-25
"MYCBP2","OK",2.80107888614977e-26,10.5407978655797,0.0606979668289739,"MYCBP2",1.40014986325762e-25
"TEDC1","OK",2.80267406776985e-26,10.5407443273146,0.0604470718320529,"TEDC1",1.40055764732548e-25
"RPS6KC1","OK",2.84111250294125e-26,10.5394632894157,0.0606268262642897,"RPS6KC1",1.41937146727424e-25
"PCCA","OK",2.91980860914763e-26,10.5368933288753,0.0606426036509642,"PCCA",1.45828128700342e-25
"CMIP","OK",2.93836294597776e-26,10.5362974101386,0.0606426074936414,"CMIP",1.46714037619395e-25
"CNOT4","OK",2.94398764288341e-26,10.5361174955818,0.060662345462621,"CNOT4",1.46954049840597e-25
"LOC138580936","OK",3.09204785771478e-26,10.5315001876288,0.0605714535307172,"LOC138580936",1.54301860602984e-25
"VRK1","OK",3.21165748196061e-26,10.5279274310803,0.0604388452594265,"VRK1",1.60226221407085e-25
"FBXO32","OK",3.27751216290567e-26,10.5260162375862,0.0599332696668523,"FBXO32",1.63466260248168e-25
"CTDSP2","OK",3.29175170147508e-26,10.5256079942196,0.0605984483692628,"CTDSP2",1.64130904760009e-25
"HIBADH","OK",3.43781602725915e-26,10.5215186314363,0.0605863597812816,"HIBADH",1.71366307933001e-25
"NHSL1","OK",3.75532035215118e-26,10.513193408246,0.060496903334337,"NHSL1",1.87141172291061e-25
"C6PH18orf32","OK",3.78001830293779e-26,10.5125753584956,0.0605001004344974,"C6PH18orf32",1.88319736356507e-25
"COX20","OK",3.81284488077182e-26,10.5117600620103,0.0605080020086554,"COX20",1.89902501406512e-25
"PTPMT1","OK",4.05773309190062e-26,10.5058888192545,0.06040150401434,"PTPMT1",2.0204340166654e-25
"FCSK","OK",4.27234921929257e-26,10.5010252423926,0.0603235844753451,"FCSK",2.12670679974204e-25
"HLA-A","OK",4.30869356240729e-26,10.5002256640576,0.0604548314449922,"HLA-A",2.14420446736248e-25
"KHDRBS3","OK",4.33075966469254e-26,10.4997434631483,0.0602222833426161,"KHDRBS3",2.15458890294919e-25
"DEDD2","OK",4.38832403544546e-26,10.4984969063577,0.0604478155367458,"DEDD2",2.18262338546789e-25
"OTUD6B","OK",4.56865633059013e-26,10.4946941714538,0.0604029237801418,"OTUD6B",2.27168661485071e-25
"PAMR1","OK",4.75614355440018e-26,10.4908951589864,0.0603350770436322,"PAMR1",2.36425725235329e-25
"SLC9A7","OK",4.79359657359161e-26,10.490154070841,0.0602360818732696,"SLC9A7",2.3822159963341e-25
"DNAJB6","OK",4.83271222608737e-26,10.4893861857551,0.0603997499186449,"DNAJB6",2.40099084055267e-25
"BSG","OK",5.08080441523334e-26,10.4846547715931,0.0603758370715515,"BSG",2.52355045167891e-25
"WDR70","OK",5.25245842307484e-26,10.4815133114127,0.0603338813867402,"WDR70",2.60808725787938e-25
"SRGAP3","OK",5.423325631103e-26,10.4784857236409,0.0602518928471258,"SRGAP3",2.69218678427958e-25
"ATP1B3","OK",5.73616285994643e-26,10.4731798323019,0.0603038640606448,"ATP1B3",2.84669557009769e-25
"CCSER1","OK",6.65403397992404e-26,10.4591237343757,0.060223970655118,"CCSER1",3.30129736662714e-25
"PEBP1","OK",7.08791441435227e-26,10.4531363129429,0.0601775678341716,"PEBP1",3.51558989858985e-25
"DNMT1","OK",7.50882452212389e-26,10.447665378808,0.0601336891091421,"DNMT1",3.72333268936441e-25
"NHSL2","OK",7.6513980067729e-26,10.4458809398824,0.0599331416443911,"NHSL2",3.79298268087473e-25
"ARID1A","OK",7.85847676234539e-26,10.443346996215,0.0601347299658037,"ARID1A",3.89456225646295e-25
"NRAS","OK",8.03610004985186e-26,10.4412256673398,0.0600968905689712,"NRAS",3.98149208425249e-25
"TET2","OK",8.0640940966869e-26,10.4408955836357,0.0600405630770746,"TET2",3.99426049937882e-25
"FZD6","OK",8.13882661501331e-26,10.4400199284951,0.0599786822741101,"FZD6",4.03016572807355e-25
"ITPRIP","OK",8.26494232973143e-26,10.4385601211161,0.0600873439656694,"ITPRIP",4.09148797975961e-25
"DIO2","OK",8.28713215078637e-26,10.4383055564637,0.0597611862348311,"DIO2",4.1013430115569e-25
"PPP1R14A","OK",8.29985652185055e-26,10.4381598853255,0.0595042171303812,"PPP1R14A",4.10650940797506e-25
"SYNPO2","OK",8.38061006761865e-26,10.4372405303792,0.0595900249587111,"SYNPO2",4.14532240338858e-25
"UGCG","OK",8.55132029936194e-26,10.4353256037221,0.0600321968957831,"UGCG",4.22859729718035e-25
"QPCTL","OK",8.76949190081139e-26,10.4329326992935,0.0599989746562408,"QPCTL",4.33528939360607e-25
"MBTD1","OK",8.79413521354967e-26,10.4326661288712,0.0600359029152292,"MBTD1",4.34627639679559e-25
"STYK1","OK",9.02891106649364e-26,10.430163018234,0.0579021374509642,"STYK1",4.46108143703302e-25
"BAZ1B","OK",9.12581843893329e-26,10.4291485778387,0.0600353288504861,"BAZ1B",4.50772285177656e-25
"RUVBL1","OK",9.60603940176848e-26,10.4242740643675,0.0599639272723758,"RUVBL1",4.74362539295904e-25
"HIF1A","OK",9.74105951235744e-26,10.422946998743,0.060009581545361,"HIF1A",4.80897910541383e-25
"CENPA","OK",1.07644551955995e-25,10.4134440515015,0.0597204862554548,"CENPA",5.31275088890204e-25
"APLP1","OK",1.08368018402536e-25,10.4128065618927,0.0599392734805731,"APLP1",5.34698871689614e-25
"SMC6","OK",1.09901527338531e-25,10.4114691262652,0.0598941580592097,"SMC6",5.42116510094265e-25
"GLUD1","OK",1.10584840942776e-25,10.4108791265818,0.0599495664059104,"GLUD1",5.45337429127794e-25
"GADD45GIP1","OK",1.12913704313108e-25,10.4088950892678,0.0598727175568942,"GADD45GIP1",5.56669208918122e-25
"SP7","OK",1.13406021920701e-25,10.4084808630359,0.0587805933289484,"SP7",5.58943009850521e-25
"PPIP5K2","OK",1.19380191904681e-25,10.4035916569232,0.0598597186644235,"PPIP5K2",5.88226500830031e-25
"MAPK11","OK",1.20156715139726e-25,10.4029740401387,0.0598415836018203,"MAPK11",5.91890397768879e-25
"ENPP5","OK",1.24666377840234e-25,10.3994636045722,0.0597138396795835,"ENPP5",6.13936642858043e-25
"BMP6","OK",1.34928791265146e-25,10.3919226523033,0.0594250804794769,"BMP6",6.64293254530047e-25
"TRIQK","OK",1.41672123808024e-25,10.3872710329453,0.0597581181312825,"TRIQK",6.97301578972934e-25
"TUSC2","OK",1.54150253702932e-25,10.3792147564619,0.0596754293690986,"TUSC2",7.58510421424341e-25
"ZFR","OK",1.62232119175359e-25,10.3743347796561,0.0597135338737819,"ZFR",7.98059452937638e-25
"TBC1D9B","OK",1.63988872110735e-25,10.3733059383725,0.0596835517496539,"TBC1D9B",8.06480577950166e-25
"SLC35A4","OK",1.69007641275513e-25,10.3704257811356,0.0596882951331254,"SLC35A4",8.30934969554302e-25
"VPS29","OK",1.69994487808821e-25,10.3698694352626,0.0597041563756248,"VPS29",8.35558245602983e-25
"CCDC82","OK",1.70634936281601e-25,10.3695100851134,0.0595187633573686,"CCDC82",8.38476840300896e-25
"UNKL","OK",1.76205593602472e-25,10.3664396509924,0.0595815419277134,"UNKL",8.65613591316684e-25
"C10H22orf39","OK",1.77914925530362e-25,10.3655167679326,0.0596227008014117,"C10H22orf39",8.73771853451927e-25
"NRXN3","OK",2.08903619959672e-25,10.3501553665462,0.0591228466246055,"NRXN3",1.02568252750692e-24
"LRRC59","OK",2.19111672046116e-25,10.3455868028175,0.0595281168072094,"LRRC59",1.07550853500921e-24
"GNG10","OK",2.19991717972021e-25,10.3452028702595,0.0595614906405868,"GNG10",1.07953336208553e-24
"SUCLG2","OK",2.26188525102733e-25,10.3425417520836,0.0595315458069597,"SUCLG2",1.10963903797328e-24
"SLX9","OK",2.26373265767372e-25,10.3424635317407,0.0595182742147167,"SLX9",1.11024224504358e-24
"GADD45G","OK",2.27297412265236e-25,10.3420731895927,0.0595064613211791,"GADD45G",1.11447053162518e-24
"SLC1A5","OK",2.29243612364344e-25,10.3412562688139,0.0595123843550107,"SLC1A5",1.12370641412637e-24
"BPNT2","OK",2.49824820518977e-25,10.3330149412628,0.0594664749112392,"BPNT2",1.22425743788547e-24
"DYNLT2B","OK",2.5656441387174e-25,10.3304619220012,0.0593369797349591,"DYNLT2B",1.25694179860283e-24
"SEC24C","OK",2.59584967822033e-25,10.3293392025713,0.0594550507107327,"SEC24C",1.27139326022402e-24
"DHX40","OK",2.61821162120808e-25,10.3285163323828,0.0594125875786746,"DHX40",1.28199626248254e-24
"HEXB","OK",2.64569063337722e-25,10.327514649667,0.0594020699653993,"HEXB",1.29509835689972e-24
"SEMA3F","OK",2.80537350478142e-25,10.3218903158927,0.0593940377916136,"SEMA3F",1.3728911187615e-24
"EIF3CL","OK",2.9428030086577e-25,10.3172981931273,0.0593922826853978,"EIF3CL",1.43975415370484e-24
"NT5E","OK",2.98459911321063e-25,10.3159436827017,0.0590379285243944,"NT5E",1.45980528210112e-24
"KALRN","OK",3.00883970173626e-25,10.3151666894431,0.0593879101589996,"KALRN",1.47126120925716e-24
"UBE2D3","OK",3.02861524511346e-25,10.3145373963763,0.0593749391857537,"UBE2D3",1.48052818157478e-24
"ZNF2","OK",3.08455739495559e-25,10.3127790240085,0.0593533521087943,"ZNF2",1.50746522674332e-24
"RHOB","OK",3.22617346230141e-25,10.3084652480286,0.0593403399168233,"RHOB",1.57624625115705e-24
"RHEB","OK",3.33481617912767e-25,10.3052812128324,0.0593284237368387,"RHEB",1.62888411902485e-24
"LOC138467972","OK",3.39990762051804e-25,10.3034224291053,0.0592400448307834,"LOC138467972",1.66022662882362e-24
"FSTL3","OK",3.769420955111e-25,10.2934960279263,0.0591510516527444,"FSTL3",1.84016556814302e-24
"CHD1","OK",3.83559699389492e-25,10.2918206724987,0.0592489408908199,"CHD1",1.87196300869885e-24
"SERPINB5","OK",3.86072061676057e-25,10.2911921164219,0.0591927038871447,"SERPINB5",1.88371299166949e-24
"PDE8A","OK",4.03017834368196e-25,10.2870555156125,0.0591722371567161,"PDE8A",1.96586060901099e-24
"PIM1","OK",4.06099414113419e-25,10.2863218351831,0.0591724567151782,"PIM1",1.98035453775255e-24
"PCSK9","OK",4.40275950094912e-25,10.2785357211915,0.0590464480034671,"PCSK9",2.14643484080455e-24
"PSPC1","OK",4.62492942508201e-25,10.2737891952639,0.059154799092563,"PSPC1",2.25413565958025e-24
"ARFGAP1","OK",4.74368686592214e-25,10.2713438658854,0.0591038293563484,"ARFGAP1",2.31138972290187e-24
"LOC138467976","OK",4.75233875069167e-25,10.2711680929118,0.0567111564162113,"LOC138467976",2.31497769991676e-24
"AMOTL2","OK",4.82994933770063e-25,10.2696053754627,0.05903699333651,"AMOTL2",2.35214605957941e-24
"TMEM87A","OK",4.8967782984157e-25,10.2682795572641,0.0591125821071184,"TMEM87A",2.3840451374297e-24
"PTPN3","OK",4.9223615302393e-25,10.2677767516674,0.0590963975854061,"PTPN3",2.39585148153847e-24
"SLC7A1","OK",4.98805794758529e-25,10.2664973403789,0.059029707021698,"SLC7A1",2.42717035792331e-24
"NUP50","OK",5.04365125970945e-25,10.2654276575797,0.0590647176937381,"NUP50",2.45355747528367e-24
"FKBP9","OK",5.1306832647711e-25,10.2637762927266,0.059003806239176,"FKBP9",2.49521998018773e-24
"PPP1CC","OK",5.26982045019889e-25,10.261193068025,0.0590792941657428,"PPP1CC",2.56219354680936e-24
"CELF4","OK",5.28386910927932e-25,10.2609360063927,0.0559892222750291,"CELF4",2.56832912885446e-24
"ARHGEF26","OK",5.36920743574134e-25,10.2593888924531,0.058923691039718,"ARHGEF26",2.6091037755617e-24
"TENT5B","OK",5.73641975483872e-25,10.2529982957354,0.0589989692110659,"TENT5B",2.78603954039059e-24
"ZNF300","OK",5.7364074523656e-25,10.2529985029707,0.059006959572738,"ZNF300",2.78603954039059e-24
"NOG","OK",6.12027466749679e-25,10.2467375328627,0.0587039937318508,"NOG",2.97166538165138e-24
"CACNB4","OK",6.68244129873607e-25,10.2382374840944,0.0587001205330019,"CACNB4",3.24374581680948e-24
"THOC2","OK",6.72918750136443e-25,10.2375628990785,0.0589435369706582,"THOC2",3.26555493922546e-24
"SMARCC1","OK",6.84137525470323e-25,10.2359626964561,0.0589043097973373,"SMARCC1",3.31910133172292e-24
"ATF5","OK",7.13535566272031e-25,10.2318897144037,0.0589044958099609,"ATF5",3.46079193681738e-24
"WDR5","OK",7.25433965351759e-25,10.2302883111524,0.0588815668123094,"WDR5",3.51755217414223e-24
"ARHGAP39","OK",7.60675356457146e-25,10.2256935100575,0.0588262668118125,"ARHGAP39",3.68743894133664e-24
"SEPHS1","OK",7.71441685035377e-25,10.2243317831867,0.0588238886378749,"SEPHS1",3.73862111113423e-24
"GLDC","OK",7.87733723085816e-25,10.222306554652,0.0586426672215011,"GLDC",3.81654758798924e-24
"LOC138489642","OK",8.00564939718816e-25,10.2207405328704,0.0581694272840964,"LOC138489642",3.87766899373238e-24
"HMCN2","OK",8.1349552036477e-25,10.2191873404558,0.0583179712527944,"HMCN2",3.93923861518591e-24
"LTA4H","OK",9.43979539617724e-25,10.2047555786269,0.058722225359804,"LTA4H",4.56985784669464e-24
"EIF4EBP2","OK",9.97672670701123e-25,10.1993837406724,0.0586962606255287,"EIF4EBP2",4.82848852477759e-24
"TAFA5","OK",1.03066943666524e-24,10.1962228339523,0.058442229194022,"TAFA5",4.98684162005233e-24
"KAT2B","OK",1.03454953971378e-24,10.1958577484676,0.0586237445789464,"KAT2B",5.00426789465857e-24
"MARCHF7","OK",1.15532693916315e-24,10.1851238871342,0.0586060093221011,"MARCHF7",5.58698199589932e-24
"HIF3A","OK",1.1665048567695e-24,10.1841873463863,0.0585572901851302,"HIF3A",5.63951904120204e-24
"FBLIM1","OK",1.22533599282277e-24,10.1794002129057,0.0584595902989185,"FBLIM1",5.92234744244893e-24
"NR2C2AP","OK",1.22683224917394e-24,10.1792814525509,0.0585334223326477,"NR2C2AP",5.92798481249144e-24
"NFXL1","OK",1.25832739664102e-24,10.1768143770364,0.0585426209565361,"NFXL1",6.07853314990299e-24
"PGAM2","OK",1.30300628852691e-24,10.1734175538588,0.0585600736423414,"PGAM2",6.29266944499558e-24
"KIF16B","OK",1.32359556848944e-24,10.1718908612347,0.0584918583632738,"KIF16B",6.3903848376559e-24
"LOC138473830","OK",1.37077435951184e-24,10.1684794564616,0.0579607455589084,"LOC138473830",6.61638872963412e-24
"CARMIL1","OK",1.38467065705659e-24,10.1674967984255,0.0585144413825477,"CARMIL1",6.68166802022205e-24
"UCHL1","OK",1.38840521622458e-24,10.1672343793948,0.0583986235712321,"UCHL1",6.69789039880691e-24
"TM4SF20","OK",1.42077473177863e-24,10.164988709515,0.0551052716449118,"TM4SF20",6.85220663716103e-24
"IVNS1ABP","OK",1.49819705663145e-24,10.1598166468335,0.0584916713805887,"IVNS1ABP",7.22366544343094e-24
"FREM1","OK",1.52962309794418e-24,10.157792454661,0.0578404393040768,"FREM1",7.37321005098094e-24
"LOC138521914","OK",1.5798547593631e-24,10.1546409859596,0.0584229798202039,"LOC138521914",7.6132984783467e-24
"COPS6","OK",1.58634728278178e-24,10.1542409166972,0.0584126809743036,"COPS6",7.64253637308003e-24
"NUB1","OK",1.59613926049044e-24,10.1536405924507,0.0584365904232151,"NUB1",7.68765009676045e-24
"MAGI2","OK",1.6665679283166e-24,10.149427310125,0.0584139508213966,"MAGI2",8.02471213072061e-24
"USP19","OK",1.68837643011742e-24,10.1481583632002,0.0584077339025948,"USP19",8.12754472253148e-24
"RAB11A","OK",1.77354058842764e-24,10.14335381863,0.0583757956246469,"RAB11A",8.53522345314534e-24
"ADIRF","OK",1.79314582259213e-24,10.1422801769454,0.0582044558653268,"ADIRF",8.62726383721034e-24
"ANTXR1","OK",1.85329461015915e-24,10.1390573623857,0.058285046771563,"ANTXR1",8.91323857230363e-24
"BRIX1","OK",1.85357665802441e-24,10.1390424954477,0.0583641211493092,"BRIX1",8.91323857230363e-24
"RAD23B","OK",1.87363072222422e-24,10.137991134931,0.0583559653494896,"RAD23B",9.00726165820472e-24
"TSPAN18","OK",1.94783499945186e-24,10.1341955030233,0.0582627549296116,"TSPAN18",9.36148567535433e-24
"HELLS","OK",2.08958065329081e-24,10.1273273556268,0.0582734025188949,"HELLS",1.00400439410791e-23
"BIN1","OK",2.13806298261143e-24,10.1250837286722,0.0582421278648557,"BIN1",1.02702464040437e-23
"PRKRA","OK",2.19805022372803e-24,10.1223764267408,0.0582624856108106,"PRKRA",1.0555575232601e-23
"CHD4","OK",2.23275483303497e-24,10.120843387139,0.0582559666375064,"CHD4",1.07193706517869e-23
"GJB3","OK",2.38421093407474e-24,10.1144180852499,0.0581105558195539,"GJB3",1.14434483133876e-23
"ANXA3","OK",2.53440993386146e-24,10.1084335868408,0.0581694346888373,"ANXA3",1.2161107212681e-23
"LOC138528712","OK",2.65479752836853e-24,10.1038852807698,0.0581156223096569,"LOC138528712",1.27353741550407e-23
"CD2AP","OK",2.70521702146136e-24,10.1020408125584,0.0581425440408681,"CD2AP",1.29737789900349e-23
"SLF1","OK",2.76655484519237e-24,10.0998422961432,0.0580452772408534,"SLF1",1.3260867049375e-23
"CRYGC","OK",2.76612459391185e-24,10.0998575487425,0.0394380043458884,"CRYGC",1.3260867049375e-23
"R3HDML","OK",2.83075442810837e-24,10.0975923250373,0.057702462167956,"R3HDML",1.35649752194953e-23
"RBBP9","OK",3.03067121762007e-24,10.0908964353539,0.0580108269721888,"RBBP9",1.45191047135784e-23
"IL4R","OK",3.04493664349491e-24,10.090435499283,0.0580800859582678,"IL4R",1.45835584977621e-23
"UAP1","OK",3.11463907460446e-24,10.0882136366143,0.0580326199145648,"UAP1",1.49134197097368e-23
"LOC138565837","OK",3.12451511247304e-24,10.0879028141298,0.0403790680751122,"LOC138565837",1.49567225815505e-23
"LOC138503125","OK",3.33354659757732e-24,10.0815428128144,0.0409394713339966,"LOC138503125",1.59530845162356e-23
"ADAMTS19","OK",3.40114099658167e-24,10.0795704814529,0.0575554599486931,"ADAMTS19",1.62722320842845e-23
"KIF1B","OK",3.53646221343214e-24,10.0757360028541,0.0579964611241591,"KIF1B",1.69151519764108e-23
"AK5","OK",3.58240578336073e-24,10.074467117066,0.0574975586656564,"AK5",1.71303437804663e-23
"ANKRD46","OK",3.61441838151661e-24,10.0735924738457,0.0579357801031879,"ANKRD46",1.727882370733e-23
"SMPD3","OK",3.62321611251477e-24,10.0733534474633,0.0571038739318562,"SMPD3",1.73162748781624e-23
"CHCHD7","OK",3.6294583671022e-24,10.0731841994312,0.057949490112616,"CHCHD7",1.73414961065745e-23
"ABCC2","OK",3.86420007959019e-24,10.0670203404758,0.0519734967726057,"ABCC2",1.84581806034651e-23
"PEPD","OK",3.96447164876573e-24,10.064499696748,0.0579051568033276,"PEPD",1.89321168026362e-23
"IRS1","OK",4.1577343604762e-24,10.0598147292563,0.0578888626935479,"IRS1",1.98497572948346e-23
"RPP30","OK",4.17345043715501e-24,10.0594432834194,0.0578132736314614,"RPP30",1.99194965088116e-23
"LYN","OK",4.2041507087775e-24,10.0587216689358,0.0577928576252076,"LYN",2.00606978854837e-23
"UHRF2","OK",4.27629352021433e-24,10.0570462768155,0.0578769101667489,"UHRF2",2.03995207215958e-23
"SLC3A2","OK",4.53323258132946e-24,10.0512986365948,0.0578466364420286,"SLC3A2",2.16194770399391e-23
"TMCO1","OK",4.69713198117255e-24,10.0477984680072,0.0578208289983292,"TMCO1",2.23951875037598e-23
"RMDN2","OK",4.77336914586184e-24,10.0462113989601,0.0577048779073222,"RMDN2",2.27526375467208e-23
"QKI","OK",5.08521407379551e-24,10.0399707785461,0.057795851584653,"QKI",2.42326430406007e-23
"TGFBR2","OK",5.22381851719591e-24,10.0373178058074,0.0577544150090853,"TGFBR2",2.48865373154853e-23
"CEP131","OK",5.23255451505871e-24,10.0371529369109,0.0577013552849071,"CEP131",2.49215490685409e-23
"PECR","OK",5.5518871407987e-24,10.0313062829314,0.057576218074448,"PECR",2.6435456258652e-23
"FRMD6","OK",5.58386209164794e-24,10.0307393096239,0.0577384521777547,"FRMD6",2.65806627250102e-23
"PHB1","OK",6.28451567001225e-24,10.0190618501879,0.0576322332591468,"PHB1",2.9908036702892e-23
"TESK2","OK",6.30502337481152e-24,10.0187398220932,0.0576371678236976,"TESK2",2.99976886537895e-23
"PLIN2","OK",6.44679259658234e-24,10.0165416203331,0.0576347176425431,"PLIN2",3.06640717206418e-23
"SAP30","OK",6.72884880205383e-24,10.0123070748932,0.0575992159898089,"SAP30",3.19971984580331e-23
"ZMYM4","OK",6.83055475624166e-24,10.0108231492449,0.0576192884116764,"ZMYM4",3.24722404681647e-23
"PELI1","OK",6.88964490638642e-24,10.009971020416,0.0576192166896588,"PELI1",3.27444906024237e-23
"TDH","OK",6.96880791020065e-24,10.0088406980017,0.0574697721312547,"TDH",3.3111972011186e-23
"MSMO1","OK",7.51421209438789e-24,10.0013824353932,0.0573747832628495,"MSMO1",3.5693997181113e-23
"INSIG1","OK",7.55765256020935e-24,10.0008116503594,0.0574217673457042,"INSIG1",3.58908605990915e-23
"SLC4A7","OK",7.80566996285783e-24,9.99761379439422,0.0575392859611492,"SLC4A7",3.70588875119036e-23
"SLC27A6","OK",7.89757304905309e-24,9.99645431591179,0.0573386840959945,"SLC27A6",3.748531106484e-23
"FPGS","OK",7.92419784857689e-24,9.99612090449627,0.0574959465550618,"FPGS",3.76017521359722e-23
"LOC138526857","OK",7.97038869133283e-24,9.99554509867884,0.0575029922870765,"LOC138526857",3.7810951632326e-23
"NKAIN1","OK",8.15012537976463e-24,9.9933355509951,0.0574845262810802,"NKAIN1",3.86534054036343e-23
"ZNF532","OK",8.58964976694844e-24,9.98812937564144,0.0574173618541214,"ZNF532",4.07271784464548e-23
"ARL4C","OK",8.63662175571857e-24,9.98758867500546,0.0567827971491106,"ARL4C",4.09390907281094e-23
"ROBO2","OK",8.84056733574517e-24,9.98527431209568,0.0573487817938993,"ROBO2",4.18947771686025e-23
